sample_id,pair_id,source_image_id,target_image_id,source_concept,target_concept,layer,R,T,B,G,tensor_shape
pair_13_03,pair_13,000000037866,000000042766,access,cupcake,19,0.21620577573776245,0.5391379594802856,0.09843194484710693,0.4407060146331787,"(1, 577, 1024)"
pair_13_03,pair_13,000000037866,000000042766,access,cupcake,20,0.2829117476940155,0.6330369114875793,0.16557544469833374,0.4674614667892456,"(1, 577, 1024)"
pair_13_03,pair_13,000000037866,000000042766,access,cupcake,21,0.4584234356880188,0.8658604621887207,0.38400477170944214,0.48185569047927856,"(1, 577, 1024)"
pair_13_03,pair_13,000000037866,000000042766,access,cupcake,22,0.413740873336792,0.8469406366348267,0.34520208835601807,0.5017385482788086,"(1, 577, 1024)"
pair_13_03,pair_13,000000037866,000000042766,access,cupcake,23,0.4241195619106293,0.8501768112182617,0.3521934151649475,0.4979833960533142,"(1, 577, 1024)"
pair_13_03,pair_13,000000037866,000000042766,access,cupcake,24,0.4718836545944214,0.8592156767845154,0.4045184552669525,0.45469722151756287,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,0,0.8508796691894531,0.21561305224895477,0.2366679459810257,-0.021054893732070923,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,1,0.7747188806533813,0.2216324806213379,0.2771524488925934,-0.05551996827125549,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,2,0.6993541121482849,0.2370983511209488,0.3092358410358429,-0.0721374899148941,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,3,0.6181836128234863,0.23392048478126526,0.36600345373153687,-0.1320829689502716,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,4,0.5954456925392151,0.27378565073013306,0.34855541586875916,-0.0747697651386261,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,5,0.5411561727523804,0.2672814428806305,0.3237907886505127,-0.0565093457698822,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,6,0.518756091594696,0.2510184347629547,0.3181246221065521,-0.06710618734359741,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,7,0.5127105712890625,0.2717868983745575,0.29988786578178406,-0.028100967407226562,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,8,0.4750048518180847,0.2625155448913574,0.28282999992370605,-0.020314455032348633,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,9,0.45597368478775024,0.2616439461708069,0.2583291530609131,0.003314793109893799,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,10,0.42404985427856445,0.2656114995479584,0.23960106074810028,0.026010438799858093,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,11,0.3967503607273102,0.26491445302963257,0.2060001939535141,0.05891425907611847,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,12,0.30173593759536743,0.24091869592666626,0.30949246883392334,-0.06857377290725708,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,13,0.16858816146850586,0.1570644974708557,0.5792796611785889,-0.42221516370773315,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,14,0.1532173752784729,0.19402235746383667,0.5632403492927551,-0.36921799182891846,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,15,0.16711756587028503,0.25034502148628235,0.5454092025756836,-0.29506418108940125,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,16,0.18710802495479584,0.31591224670410156,0.5326403975486755,-0.21672815084457397,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,17,0.23109003901481628,0.41343653202056885,0.5020279288291931,-0.08859139680862427,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,18,0.25182899832725525,0.472919225692749,0.4766561686992645,-0.003736943006515503,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,19,0.277965784072876,0.5433577299118042,0.4483798146247864,0.09497791528701782,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,20,0.3438738286495209,0.6479316353797913,0.42760610580444336,0.2203255295753479,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,21,0.4008396863937378,0.8773496747016907,0.4051245450973511,0.4722251296043396,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,22,0.3957056403160095,0.8614075183868408,0.39755988121032715,0.46384763717651367,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,23,0.40124964714050293,0.8622322678565979,0.40018290281295776,0.46204936504364014,"(1, 577, 1024)"
pair_13_04,pair_13,000000034659,000000041907,access,cupcake,24,0.45195746421813965,0.8681396245956421,0.4514041543006897,0.4167354702949524,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,0,0.8634671568870544,0.07241746038198471,0.07779409736394882,-0.005376636981964111,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,1,0.7914772629737854,0.11595381796360016,0.16367104649543762,-0.04771722853183746,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,2,0.7118589878082275,0.17053863406181335,0.22137194871902466,-0.050833314657211304,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,3,0.6334885358810425,0.20909447968006134,0.31270456314086914,-0.1036100834608078,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,4,0.6112362146377563,0.2636435627937317,0.3154035210609436,-0.051759958267211914,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,5,0.553336501121521,0.2571115791797638,0.3018161356449127,-0.044704556465148926,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,6,0.5301707983016968,0.23589278757572174,0.3004229664802551,-0.06453017890453339,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,7,0.5101509690284729,0.2489377111196518,0.29125073552131653,-0.042313024401664734,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,8,0.4699001610279083,0.22863319516181946,0.27191153168678284,-0.04327833652496338,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,9,0.43546974658966064,0.21468007564544678,0.24721753597259521,-0.03253746032714844,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,10,0.38615739345550537,0.19357284903526306,0.22500914335250854,-0.03143629431724548,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,11,0.3741343915462494,0.1902049481868744,0.1890394538640976,0.0011654943227767944,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,12,0.2934418022632599,0.16647803783416748,0.12156064808368683,0.04491738975048065,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,13,0.1711789071559906,0.11937616765499115,0.04400475323200226,0.07537141442298889,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,14,0.15660065412521362,0.14504696428775787,0.03992408514022827,0.1051228791475296,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,15,0.15169787406921387,0.16952158510684967,0.03252432867884636,0.1369972564280033,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,16,0.1647128164768219,0.21158850193023682,0.03956671804189682,0.17202178388834,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,17,0.19976738095283508,0.2818302810192108,0.05922955647110939,0.22260072454810143,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,18,0.21224893629550934,0.32858026027679443,0.07566504180431366,0.2529152184724808,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,19,0.24667052924633026,0.4136877655982971,0.10769403725862503,0.3059937283396721,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,20,0.31831613183021545,0.5641255974769592,0.18719203770160675,0.3769335597753525,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,21,0.4940239489078522,0.8835377097129822,0.42842137813568115,0.455116331577301,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,22,0.4472663700580597,0.8621511459350586,0.3856796324253082,0.47647151350975037,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,23,0.4566604495048523,0.862092912197113,0.3920907974243164,0.47000211477279663,"(1, 577, 1024)"
pair_13_05,pair_13,000000037565,000000037479,access,cupcake,24,0.4952075779438019,0.8667634725570679,0.4343944489955902,0.43236902356147766,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,0,0.8575019836425781,0.11751753091812134,0.13303811848163605,-0.01552058756351471,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,1,0.7650852799415588,0.1408342719078064,0.18614809215068817,-0.045313820242881775,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,2,0.6903233528137207,0.19404394924640656,0.23606380820274353,-0.042019858956336975,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,3,0.6159178018569946,0.21353761851787567,0.30520808696746826,-0.09167046844959259,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,4,0.601356565952301,0.2716517746448517,0.3106486201286316,-0.03899684548377991,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,5,0.5438239574432373,0.2707853317260742,0.294863760471344,-0.024078428745269775,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,6,0.5276763439178467,0.255094438791275,0.2849315404891968,-0.029837101697921753,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,7,0.5186236500740051,0.2746095359325409,0.2771228849887848,-0.0025133490562438965,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,8,0.4939553141593933,0.25250911712646484,0.25676095485687256,-0.004251837730407715,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,9,0.46969279646873474,0.2387288361787796,0.2307036966085434,0.008025139570236206,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,10,0.4290260672569275,0.22480085492134094,0.20943143963813782,0.015369415283203125,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,11,0.4206600487232208,0.22281193733215332,0.17287883162498474,0.04993310570716858,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,12,0.3379566967487335,0.19228024780750275,0.1232842430472374,0.06899600476026535,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,13,0.20263083279132843,0.14220045506954193,0.04677076265215874,0.0954296924173832,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,14,0.16509218513965607,0.1663714349269867,0.035762932151556015,0.13060850277543068,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,15,0.1508564054965973,0.21485303342342377,0.029693717136979103,0.18515931628644466,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,16,0.15704964101314545,0.2789407968521118,0.035306431353092194,0.24363436549901962,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,17,0.17515596747398376,0.3767405152320862,0.05378888547420502,0.32295162975788116,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,18,0.18061563372612,0.4385250210762024,0.06772574782371521,0.3707992732524872,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,19,0.20283909142017365,0.5170602202415466,0.09500752389431,0.42205269634723663,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,20,0.26855751872062683,0.6295796632766724,0.16377969086170197,0.4657999724149704,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,21,0.39961153268814087,0.8844200372695923,0.3421068489551544,0.5423131883144379,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,22,0.37502017617225647,0.8635319471359253,0.3141047954559326,0.5494271516799927,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,23,0.38395124673843384,0.8626976609230042,0.3248513340950012,0.5378463268280029,"(1, 577, 1024)"
pair_13_06,pair_13,000000036861,000000096252,access,cupcake,24,0.4311186373233795,0.8684934377670288,0.3762696087360382,0.4922238290309906,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,0,0.8609970808029175,-0.05196075141429901,-0.07801047712564468,0.026049725711345673,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,1,0.7759262323379517,0.052732523530721664,0.10542232543230057,-0.0526898019015789,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,2,0.6977229714393616,0.11675921827554703,0.17338447272777557,-0.056625254452228546,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,3,0.6163014769554138,0.17970727384090424,0.3097364008426666,-0.1300291270017624,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,4,0.5969992876052856,0.24799884855747223,0.31027641892433167,-0.062277570366859436,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,5,0.5438343286514282,0.24790546298027039,0.2834511399269104,-0.035545676946640015,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,6,0.5228105187416077,0.2314639389514923,0.26894670724868774,-0.037482768297195435,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,7,0.5123606324195862,0.24383316934108734,0.253340482711792,-0.009507313370704651,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,8,0.4756019413471222,0.2236449420452118,0.2297901064157486,-0.006145164370536804,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,9,0.45730409026145935,0.21868270635604858,0.20706228911876678,0.0116204172372818,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,10,0.42677515745162964,0.21672971546649933,0.19519159197807312,0.02153812348842621,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,11,0.4031144082546234,0.2098298966884613,0.16403678059577942,0.045793116092681885,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,12,0.3136174976825714,0.1853875368833542,0.11991836130619049,0.0654691755771637,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,13,0.18304014205932617,0.12316357344388962,0.045765429735183716,0.0773981437087059,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,14,0.16229531168937683,0.1672264039516449,0.041250087320804596,0.1259763166308403,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,15,0.156060591340065,0.22437649965286255,0.03945126384496689,0.18492523580789566,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,16,0.1669600009918213,0.2841258943080902,0.047357555478811264,0.23676833882927895,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,17,0.195289745926857,0.3620235025882721,0.06351403146982193,0.29850947111845016,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,18,0.2094346284866333,0.4094037115573883,0.07878533750772476,0.33061837404966354,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,19,0.23747047781944275,0.48174649477005005,0.1096896380186081,0.37205685675144196,"(1, 577, 1024)"
pair_13_07,pair_13,000000011372,000000056369,access,cupcake,20,0.32135313749313354,0.6168075799942017,0.19509336352348328,0.4217142164707184,"(1, 577, 1024)"
