pair_id,layer,R_mean,R_median,T_mean,T_median,B_mean,B_median,G_mean,G_median,M_mean,M_median,n_samples,G_positive_count,G_positive_pct,M_positive_count,M_positive_pct,total_pair_samples,coverage_pct
pair_06,18,0.19233052385970947,0.1604584977030754,0.4757208051159978,0.4510480016469955,0.08065403136424718,0.0634633544832468,0.3950667737517506,0.38385281525552273,0.2833902812562883,0.2941789999604225,16,16,100.0,14,87.5,16,100.0
pair_06,19,0.20452577900141475,0.1764567568898201,0.5341665018349886,0.5304380655288696,0.0997516005299985,0.0859710685908794,0.43441490130499005,0.436645220965147,0.3296407228335738,0.3444160521030426,16,16,100.0,15,93.75,16,100.0
pair_06,20,0.22493568807840345,0.20297869294881815,0.6282394155859947,0.6332643926143646,0.13300115521997208,0.11753310263156885,0.49523826036602264,0.5029614716768265,0.40330372750759125,0.4214411154389382,16,16,100.0,15,93.75,16,100.0
pair_06,21,0.3289401922374963,0.33107793331146235,0.855154238641262,0.8798438906669617,0.27690700441598887,0.261475533246994,0.5782472342252731,0.5768324881792068,0.5262140464037657,0.5421941876411438,16,16,100.0,16,100.0,16,100.0
pair_06,22,0.30006513185799116,0.29971274733543396,0.8367854319512844,0.8626920282840729,0.24745162762701509,0.23406682163476938,0.5893338043242693,0.6023736819624901,0.5367203000932932,0.5579891204833984,16,16,100.0,16,100.0,16,100.0
pair_06,23,0.31239350605756044,0.304695725440979,0.840239517390728,0.8647376000881195,0.25893104635179043,0.24712170660495755,0.5813084710389376,0.5980601832270622,0.5278460113331676,0.5531816780567169,16,16,100.0,16,100.0,16,100.0
pair_06,24,0.3942185863852501,0.3832123875617981,0.8495251759886742,0.8705850541591644,0.3395750913769007,0.33123229444026947,0.5099500846117735,0.5205815583467484,0.4553065896034241,0.4681272655725479,16,16,100.0,16,100.0,16,100.0
pair_07,0,0.8536735251545906,0.8864434361457825,0.1610037463251501,0.13984788209199905,0.17777737835422155,0.16134241968393326,-0.016773632029071454,-0.007330447435378994,-0.6926697788294405,-0.7291616350412369,16,2,12.5,0,0.0,16,100.0
pair_07,1,0.8203942514955997,0.8489015102386475,0.1861300561577081,0.17258329689502716,0.22628516331315038,0.21785169839859006,-0.040155107155442245,-0.026406168937683105,-0.6342641953378916,-0.662883996963501,16,0,0.0,0,0.0,16,100.0
pair_07,2,0.7761529348790646,0.7864801585674286,0.231146739795804,0.21030224114656443,0.28153415489941835,0.27022165060043335,-0.050387415103614344,-0.039773158729076385,-0.5450061950832605,-0.559291884303093,16,0,0.0,0,0.0,16,100.0
pair_07,3,0.7325739115476608,0.7459316551685333,0.24138544034212822,0.22610933333635325,0.3304509585723281,0.30887140333652496,-0.08906551823019983,-0.07842724770307541,-0.49118847120553255,-0.5048226863145828,16,0,0.0,0,0.0,16,100.0
pair_07,4,0.7191706076264381,0.7221839427947998,0.295582327991724,0.28196287155151367,0.3475575279444456,0.33440014719963074,-0.0519751999527216,-0.04103365540504458,-0.4235882796347141,-0.4232693612575531,16,0,0.0,0,0.0,16,100.0
pair_07,5,0.6826732158660889,0.6863493621349335,0.28360166400671005,0.27546197175979614,0.32364541105926037,0.3134302645921707,-0.040043747052550316,-0.028939083218574524,-0.3990715518593788,-0.4003588408231735,16,0,0.0,0,0.0,16,100.0
pair_07,6,0.655118141323328,0.6583020091056824,0.2676424216479063,0.2582074850797653,0.30862555652856827,0.30215542018413544,-0.04098313488066197,-0.02898868918418887,-0.3874757196754217,-0.39178942143917084,16,0,0.0,0,0.0,16,100.0
pair_07,7,0.6371023003011942,0.6387425363063812,0.274126460775733,0.2680589258670807,0.2947628665715456,0.2892805784940719,-0.0206364057958126,-0.012086972594261197,-0.3629758395254612,-0.36993229389190674,16,0,0.0,0,0.0,16,100.0
pair_07,8,0.6022873017936945,0.6057876348495483,0.24765140563249585,0.24371343106031415,0.2613250715658068,0.2560442090034485,-0.01367366593331098,-0.00851519405841826,-0.3546358961611986,-0.3620071113109589,16,3,18.75,0,0.0,16,100.0
pair_07,9,0.5646471027284861,0.5666942596435547,0.2356426306068897,0.23064248263835901,0.23598649259656665,0.23183313012123105,-0.00034386198967695757,0.001184009015560164,-0.3290044721215964,-0.32838646322488785,16,8,50.0,0,0.0,16,100.0
pair_07,10,0.5042461212724447,0.5108473896980286,0.22093314956873653,0.21889866888523102,0.20608923025429246,0.2038205191493034,0.014843919314444043,0.013290248811244937,-0.28331297170370817,-0.28874291479587555,16,13,81.25,0,0.0,16,100.0
pair_07,11,0.44844177924096584,0.4487529844045639,0.21458919625729317,0.21149035543203348,0.17653102986514566,0.17351955175399775,0.038058166392147534,0.02959161251783371,-0.23385258298367265,-0.23675449937582016,16,14,87.5,0,0.0,16,100.0
pair_07,12,0.3381502889096737,0.3328197002410888,0.2211509300395846,0.17902693152427668,0.11989735765382642,0.1126773133873939,0.10125357238575818,0.06842141225934029,-0.11699935887008905,-0.1587647944688797,16,16,100.0,2,12.5,16,100.0
pair_07,13,0.1891254838556051,0.18389598280191416,0.21295653330162165,0.12752132117748255,0.04561676364392037,0.043774567544460255,0.16733976965770128,0.08224987238645555,0.02383104944601655,-0.06637544929981229,16,16,100.0,5,31.25,16,100.0
pair_07,14,0.1713519734330475,0.16513796150684354,0.24358020396903154,0.16866489499807355,0.040676133241504375,0.038698323071002905,0.20290407072752717,0.13235539756715298,0.07222823053598404,-0.0011638551950455406,16,16,100.0,8,50.0,16,100.0
pair_07,15,0.1615703525021672,0.15614882856607437,0.26397607615217566,0.19043143093585965,0.036554576596245135,0.03443969041109085,0.2274214995559305,0.15830324124544862,0.10240572365000845,0.033070750534534496,16,16,100.0,10,62.5,16,100.0
pair_07,16,0.15984305460005993,0.1514520347118377,0.3018826581537723,0.2363471165299415,0.04156552185304459,0.04120785929262635,0.2603171363007277,0.2006955500692129,0.14203960355371237,0.08736506849527365,16,16,100.0,13,81.25,16,100.0
pair_07,17,0.1695454739965498,0.1622987017035484,0.3634399427101016,0.31937916576862335,0.05159318563528355,0.0494650527834892,0.311846757074818,0.2650265283882618,0.1938944687135518,0.16109342873096472,16,16,100.0,15,93.75,16,100.0
pair_07,18,0.18177639832720158,0.17569310963153834,0.40236206632107496,0.3780145943164825,0.06452138116583223,0.06205097585916515,0.3378406851552427,0.31175838597118855,0.22058566799387336,0.21142150461673734,16,16,100.0,15,93.75,16,100.0
pair_07,19,0.20201291004195804,0.19454112648963925,0.4709433391690254,0.4637189358472824,0.08800964569672937,0.0864680409431457,0.382933693472296,0.3805179037153721,0.2689304291270673,0.28521963953971863,16,16,100.0,15,93.75,16,100.0
pair_07,20,0.23424310516566035,0.2257469147443771,0.5947402361780405,0.615249514579773,0.13702727621421215,0.13398890197277064,0.4577129599638283,0.48520717024803167,0.3604971310123801,0.4055830016732216,16,16,100.0,15,93.75,16,100.0
pair_07,21,0.3501030867919325,0.34253536164760584,0.8744189403951168,0.8781004250049591,0.29984553623944515,0.29498301446437836,0.5745734041556716,0.5896568894386292,0.5243158536031842,0.5541527718305588,16,16,100.0,16,100.0,16,100.0
pair_07,22,0.330634793266654,0.3245474398136139,0.8517647199332714,0.8535839021205902,0.27881921082735056,0.2758412212133407,0.5729455091059208,0.6016224175691605,0.5211299266666174,0.5543225854635239,16,16,100.0,16,100.0,16,100.0
pair_07,23,0.34100684151053423,0.33815512061119074,0.8525868803262711,0.8537420630455017,0.28923441749066114,0.28631696105003357,0.5633524628356099,0.5876385718584061,0.5115800388157368,0.5391687750816345,16,16,100.0,16,100.0,16,100.0
pair_07,24,0.41086771711707115,0.40836940705776215,0.859025951474905,0.860061913728714,0.3596322424709797,0.35888250172138214,0.4993937090039253,0.5215559303760529,0.44815823435783386,0.4723077565431595,16,16,100.0,16,100.0,16,100.0
pair_08,0,0.8177796676754951,0.838015228509903,0.13001070520840582,0.12493390962481495,0.14215623377822337,0.1381639018654823,-0.012145528569817536,-0.008404497057199499,-0.6877689624670893,-0.7181841358542442,16,1,6.25,0,0.0,16,100.0
pair_08,1,0.7873229794204235,0.8072109520435333,0.16205316921696064,0.15872821956872935,0.1961685353890061,0.1888107806444168,-0.03411536617204547,-0.02899746224284175,-0.6252698102034628,-0.6532950475811958,16,0,0.0,0,0.0,16,100.0
pair_08,2,0.7529916055500507,0.7704148590564728,0.21996849123388523,0.2220004051923751,0.2577687622979283,0.24925106018781662,-0.03780027106404306,-0.035582512617111234,-0.5330231143161654,-0.5634651854634285,16,0,0.0,0,0.0,16,100.0
pair_08,3,0.7141531184315681,0.726577639579773,0.2249999204650521,0.22355537861585617,0.2907941360026598,0.28307878971099854,-0.06579421553760768,-0.05984589457511903,-0.489153197966516,-0.5114351063966751,16,0,0.0,0,0.0,16,100.0
pair_08,4,0.704663909971714,0.713239997625351,0.2919902363792062,0.28912048041820526,0.3214431479573249,0.31960301101207733,-0.029452911578118784,-0.028273031115531894,-0.41267367359250784,-0.4268858730792999,16,2,12.5,0,0.0,16,100.0
pair_08,5,0.6689565517008305,0.6782650947570801,0.28557219076901674,0.28159312903881073,0.30341105721890926,0.29887183010578156,-0.01783886644989252,-0.018167495727539035,-0.3833843609318137,-0.3926463797688484,16,4,25.0,0,0.0,16,100.0
pair_08,6,0.6416990682482719,0.6505537629127502,0.2686904016882181,0.2667408436536789,0.2914176154881715,0.28728489577770233,-0.02272721379995345,-0.020841822028160123,-0.3730086665600538,-0.37834498286247253,16,2,12.5,0,0.0,16,100.0
pair_08,7,0.6269657146185637,0.6350940465927124,0.2821366041898727,0.28184458613395685,0.2841294202953577,0.28430981934070587,-0.001992816105484973,-0.0004930794239044189,-0.34482911042869097,-0.34746013581752777,16,8,50.0,0,0.0,16,100.0
pair_08,8,0.5923161190003157,0.6024197340011597,0.26251048501580954,0.25899793207645416,0.2556673698127269,0.2563723921775818,0.0068431152030825615,0.006612583994865445,-0.32980563398450613,-0.3298908770084381,16,10,62.5,0,0.0,16,100.0
pair_08,9,0.5575380325317383,0.5668933987617493,0.2542904606088996,0.2484271004796028,0.23059031739830968,0.22677596658468246,0.023700143210589886,0.02012715488672255,-0.3032475719228387,-0.31198721379041683,16,14,87.5,0,0.0,16,100.0
pair_08,10,0.5050196405500174,0.5072512626647949,0.24756394047290084,0.24486968666315073,0.20708312001079315,0.20359215140342704,0.04048082046210766,0.03996323794126516,-0.25745570007711654,-0.26191097497940063,16,15,93.75,0,0.0,16,100.0
pair_08,11,0.44700478203594685,0.4458442628383636,0.24078103713691232,0.23594647645950315,0.17521234788000578,0.1742170304059982,0.06556868925690652,0.05596521496772765,-0.2062237448990345,-0.2073980867862702,16,16,100.0,1,6.25,16,100.0
pair_08,12,0.3410153817385435,0.3492511808872223,0.2443756805732846,0.22106686234474177,0.12102025467902419,0.12148837372660636,0.1233554258942604,0.09541137889027596,-0.09663970116525888,-0.12909356504678726,16,16,100.0,4,25.0,16,100.0
pair_08,13,0.18300886405631894,0.19280279427766794,0.2292456240393221,0.16353649646043775,0.04971395805478091,0.04929439350962635,0.17953166598454118,0.10967067070305345,0.04623675998300314,-0.028870381414890248,16,16,100.0,7,43.75,16,100.0
pair_08,14,0.16009021457284686,0.1663448885083198,0.2632350767962634,0.19567300379276276,0.04402193450368936,0.042442493140697396,0.21921314229257408,0.1605048943310976,0.10314486222341658,0.04005780816078189,16,16,100.0,10,62.5,16,100.0
pair_08,15,0.14738389104604718,0.1546598896384239,0.29952151142060757,0.24626778066158295,0.038471287931315545,0.037520091980695655,0.261050223489292,0.21592340804636484,0.15213762037456036,0.09974196553230286,16,16,100.0,13,81.25,16,100.0
pair_08,16,0.14054567320272324,0.1451774463057518,0.34549382515251637,0.3069993257522583,0.041191195370629395,0.038885336369276005,0.30430262978188694,0.27150856144726276,0.2049481519497931,0.15349152684211725,16,16,100.0,15,93.75,16,100.0
pair_08,17,0.13995221862569449,0.1430997624993324,0.41427886765450234,0.4019093811511993,0.0473893347661942,0.04812076501548285,0.36688953288830817,0.3531740307807922,0.2743266490288079,0.23096601665019983,16,16,100.0,16,100.0,16,100.0
pair_08,18,0.14660444902256128,0.14778777956962585,0.4706992693245411,0.46018780767917633,0.06037933821789914,0.062188895419239956,0.41031993110664194,0.3935078494250775,0.3240948203019798,0.2817397937178612,16,16,100.0,16,100.0,16,100.0
pair_08,19,0.1609882074408233,0.1613407954573631,0.5419655721634626,0.5372762382030487,0.08000954426825044,0.0811696723103523,0.4619560278952122,0.45088863745331764,0.3809773647226393,0.355061523616314,16,16,100.0,16,100.0,16,100.0
pair_08,20,0.1892324341461062,0.18766836076974863,0.6454166136682034,0.6453873515129089,0.11706433398649092,0.1163718998432159,0.5283522796817124,0.5348251089453697,0.45618417952209717,0.46107987314462673,16,16,100.0,16,100.0,16,100.0
pair_08,21,0.27346503268927336,0.26873330771923065,0.8651212640106678,0.8603852093219757,0.23365729395300147,0.22308485209941858,0.6314639700576663,0.6389812529087067,0.5916562313213944,0.5990182906389236,16,16,100.0,16,100.0,16,100.0
pair_08,22,0.2625358337536454,0.26055313646793365,0.8529129698872566,0.8466816544532776,0.22082011774182317,0.2189432755112648,0.6320928521454334,0.6402145475149155,0.5903771361336112,0.5987170785665512,16,16,100.0,16,100.0,16,100.0
pair_08,23,0.27624759916216135,0.2755187898874283,0.8576609529554844,0.8530908524990082,0.233159864321351,0.2292036041617393,0.6245010886341333,0.632505401968956,0.581413353793323,0.5862375944852829,16,16,100.0,16,100.0,16,100.0
pair_08,24,0.36833189241588116,0.36863699555397034,0.8647565692663193,0.8633527457714081,0.32182066515088076,0.322859838604927,0.5429359041154385,0.5461124032735825,0.4964246768504381,0.4933833181858063,16,16,100.0,16,100.0,16,100.0
pair_09,0,0.8898189626634121,0.8916407823562622,0.14479116047732526,0.11934314295649526,0.1540635917335748,0.1249153427779674,-0.00927243125624955,-0.004794705659151098,-0.7450278021860868,-0.7485441453754902,16,2,12.5,0,0.0,16,100.0
pair_09,1,0.8587352819740772,0.8556868135929108,0.15675633912906048,0.14159578830003736,0.17239634925499556,0.1471759602427482,-0.015640010125935074,-0.010035753250122043,-0.7019789428450167,-0.7181628122925758,16,0,0.0,0,0.0,16,100.0
pair_09,2,0.8247925452888012,0.8087432384490967,0.21808959823101756,0.21019595861434937,0.23998215142637486,0.22515381127595896,-0.02189255319535731,-0.015446446835994693,-0.6067029470577836,-0.6193886399269104,16,0,0.0,0,0.0,16,100.0
pair_09,3,0.7886156365275383,0.7751031816005707,0.22650791797786946,0.2196181863546371,0.265227722004056,0.25963087379932404,-0.03871980402618648,-0.031016379594802912,-0.5621077185496688,-0.5646757110953331,16,0,0.0,0,0.0,16,100.0
pair_09,4,0.7735902965068817,0.7624159455299377,0.29185968078672886,0.29483841359615326,0.3043302465230226,0.30441612005233765,-0.01247056573629379,-0.0086169242858887,-0.48173061572015285,-0.4885175973176956,16,5,31.25,0,0.0,16,100.0
pair_09,5,0.7396069169044495,0.7283671796321869,0.2852586023509502,0.2849298268556595,0.28719766438007355,0.2873489707708359,-0.0019390620291233132,-0.0026056766510010043,-0.4543483145534992,-0.45874667167663574,16,7,43.75,0,0.0,16,100.0
pair_09,6,0.7092240154743195,0.6962639391422272,0.2667876584455371,0.26723116636276245,0.27434446010738606,0.2754920125007629,-0.0075568016618490115,-0.004361972212791471,-0.44243635702878237,-0.4408742710947991,16,5,31.25,0,0.0,16,100.0
pair_09,7,0.6893219947814941,0.6749290525913239,0.280283423140645,0.2776821553707123,0.2751548234373331,0.27508148550987244,0.0051285997033119115,0.00041995942592618074,-0.4090385716408491,-0.4016689211130142,16,8,50.0,0,0.0,16,100.0
pair_09,8,0.6546595729887486,0.6395981907844543,0.2563239056617021,0.2517836317420005,0.24428085610270497,0.2452175691723823,0.012043049558997149,0.009434744715690654,-0.3983356673270464,-0.38995806872844696,16,13,81.25,0,0.0,16,100.0
pair_09,9,0.6178219243884087,0.596337080001831,0.24384939018636936,0.23486045747995377,0.22185892146080727,0.2229499891400337,0.021990468725562096,0.021565020084381104,-0.3739725342020393,-0.3602695688605309,16,14,87.5,0,0.0,16,100.0
pair_09,10,0.5639424454420805,0.5437814593315125,0.23761549871414897,0.2329555824398994,0.1942159757018089,0.1952797845005989,0.04339952301234006,0.0428620800375938,-0.3263269467279315,-0.3133669644594193,16,15,93.75,0,0.0,16,100.0
pair_09,11,0.5055611990392208,0.48263415694236755,0.226239669136703,0.22232286632061,0.16478834394365544,0.1680398881435394,0.06145132519304753,0.06264490634202954,-0.2793215299025178,-0.2545751482248306,16,15,93.75,0,0.0,16,100.0
pair_09,12,0.3865216495469212,0.36612366139888763,0.22592252353206274,0.1983898505568504,0.11023165425285693,0.10097444429993625,0.11569086927920581,0.0936708264052868,-0.16059912601485848,-0.1763568222522736,16,16,100.0,2,12.5,16,100.0
pair_09,13,0.2171237403526902,0.188547246158123,0.21315223863348362,0.1436028331518173,0.05488927825354034,0.0413927417248487,0.15826296037994328,0.10502352938055995,-0.003971501719206561,-0.0320259854197502,16,16,100.0,5,31.25,16,100.0
pair_09,14,0.19322696607559917,0.15969538688659665,0.241790821775794,0.18338549882173535,0.051743420423008446,0.0380124691873788,0.19004740135278556,0.14434140548110008,0.04856385570019485,0.028455488383770003,16,16,100.0,10,62.5,16,100.0
pair_09,15,0.17848222842440006,0.1444856375455856,0.275718726683408,0.23383364081382751,0.047877074335701715,0.0350614972412586,0.22784165234770629,0.1951911933720112,0.09723649825900796,0.08967401832342146,16,16,100.0,14,87.5,16,100.0
pair_09,16,0.17559301946312184,0.14497505128383636,0.3240517098456621,0.2909267991781235,0.05378227354958649,0.041411427780985804,0.2702694362960756,0.2502075918018818,0.14845869038254025,0.1308923587203026,16,16,100.0,15,93.75,16,100.0
pair_09,17,0.17955899424850938,0.14832639694213864,0.39128895197063684,0.3680187612771988,0.061882443958893356,0.05064274929463855,0.3294065080117435,0.3100818414241076,0.21172995772212747,0.21112698316574102,16,16,100.0,15,93.75,16,100.0
pair_09,18,0.18654992990195748,0.15627598762512201,0.44232451170682907,0.4215805381536484,0.0745253053028136,0.06445114687085145,0.3677992064040154,0.350759269669652,0.25577458180487156,0.2567521929740906,16,16,100.0,15,93.75,16,100.0
pair_09,19,0.20569003839045757,0.1833039373159408,0.5071614719927311,0.5031611323356628,0.09749031858518714,0.0871892571449279,0.40967115340754395,0.4115920849144459,0.30147143360227346,0.31341467797756195,16,16,100.0,15,93.75,16,100.0
pair_09,20,0.23365128319710488,0.2076438888907432,0.6108945608139038,0.6091819107532501,0.13681974122300739,0.12237203493714324,0.4740748195908964,0.48788366466760635,0.3772432776167989,0.40353982150554657,16,16,100.0,15,93.75,16,100.0
pair_09,21,0.31632145773619413,0.2924676388502121,0.8414274603128433,0.8452607989311218,0.26187624875456095,0.24212829023599625,0.5795512115582824,0.5850607454776764,0.5251060025766492,0.5259699076414108,16,16,100.0,16,100.0,16,100.0
pair_09,22,0.3046457413583994,0.282680481672287,0.8237589299678802,0.8308991193771362,0.2464349782094359,0.22694718837738034,0.5773239517584443,0.5821103751659393,0.5191131886094809,0.5273074060678482,16,16,100.0,16,100.0,16,100.0
pair_09,23,0.3155200267210603,0.29468555748462677,0.828634899109602,0.8367562890052795,0.25830359943211073,0.24026670306921,0.5703312996774912,0.5778333246707916,0.5131148723885417,0.5221061110496521,16,16,100.0,16,100.0,16,100.0
pair_09,24,0.39845115318894386,0.3787639886140823,0.8419068865478039,0.8490020036697388,0.3420664239674806,0.3279891312122345,0.4998404625803232,0.5075231343507767,0.44345573335886,0.4523806124925614,16,16,100.0,16,100.0,16,100.0
pair_10,0,0.8447106741368771,0.84507817029953,0.17387414863333103,0.1708858236670494,0.18920778203755614,0.18378644436597824,-0.0153336334042251,-0.012900620698928847,-0.670836525503546,-0.6906802132725716,16,2,12.5,0,0.0,16,100.0
pair_10,1,0.8124846182763577,0.8081827163696289,0.19130752515047786,0.18745552748441696,0.23244983423501248,0.21800862997770304,-0.041142309084534645,-0.03625729680061336,-0.6211770931258798,-0.6183852404356003,16,0,0.0,0,0.0,16,100.0
pair_10,2,0.7758218385279179,0.7658013701438904,0.24037552718073127,0.2433298602700233,0.2937200218439102,0.28677172958850855,-0.053344494663178935,-0.052320882678031935,-0.5354463113471866,-0.5146873742341995,16,0,0.0,0,0.0,16,100.0
pair_10,3,0.7374881505966187,0.7274113297462463,0.23989788908511397,0.2443764582276344,0.3177919499576091,0.31134921312332153,-0.07789406087249516,-0.0784400254487991,-0.49759026151150465,-0.4878118857741356,16,0,0.0,0,0.0,16,100.0
pair_10,4,0.7286620736122131,0.7160488069057465,0.2990043517202139,0.3049844950437546,0.33459319919347763,0.3369523733854294,-0.03558884747326373,-0.03569088876247406,-0.42965772189199924,-0.4138385951519013,16,0,0.0,0,0.0,16,100.0
pair_10,5,0.6906886175274849,0.6724771559238434,0.2887319689616561,0.29094624519348145,0.31062460318207735,0.31275883316993713,-0.021892634220421286,-0.023580789566039984,-0.4019566485658288,-0.3885302394628525,16,3,18.75,0,0.0,16,100.0
pair_10,6,0.6641237176954746,0.6465149521827698,0.26774072647094727,0.27058957517147064,0.29154227674007416,0.28648802638053894,-0.023801550269126896,-0.020309656858444214,-0.39638299122452736,-0.3797049969434738,16,1,6.25,0,0.0,16,100.0
pair_10,7,0.6485185101628304,0.6285639107227325,0.28269623406231403,0.2866123169660568,0.2827928066253662,0.28065815567970276,-9.657256305217743e-05,0.007238611578941373,-0.3658222761005163,-0.3519044369459152,16,9,56.25,0,0.0,16,100.0
pair_10,8,0.6152320727705956,0.5949440896511078,0.2631703941151499,0.26737046241760254,0.2504088478162884,0.2494516521692276,0.012761546298861507,0.022913776338100433,-0.3520616786554456,-0.337409183382988,16,10,62.5,0,0.0,16,100.0
pair_10,9,0.5793655104935169,0.55790114402771,0.25838004145771265,0.26235431432724,0.22597536724060768,0.22505231946706766,0.03240467421710494,0.039284832775592804,-0.32098546903580427,-0.298243060708046,16,14,87.5,0,0.0,16,100.0
pair_10,10,0.5234254654496908,0.5031248927116394,0.25797180179506535,0.26573468744754786,0.20234870072454209,0.19686691462993622,0.05562310107052326,0.0627320483326912,-0.2654536636546254,-0.240180253982544,16,16,100.0,0,0.0,16,100.0
pair_10,11,0.45245669409632683,0.4329032599925995,0.26570635754615063,0.27075493335723877,0.17440846376121039,0.16998015344142908,0.09129789378494026,0.0980907902121544,-0.18675033655017614,-0.1553237736225128,16,16,100.0,0,0.0,16,100.0
pair_10,12,0.3416004367172718,0.3284937292337417,0.2628160994499921,0.2603059411048889,0.12003132281824944,0.11319073289632794,0.14278477663174272,0.13241522014141083,-0.07878433726727964,-0.0732021629810333,16,16,100.0,2,12.5,16,100.0
pair_10,13,0.17795804142951963,0.1807575300335884,0.2462375131435692,0.180740475654602,0.04819204867817457,0.0465554259717464,0.19804546446539462,0.13236091844737524,0.06827947171404958,-0.0006249770522118031,16,16,100.0,8,50.0,16,100.0
pair_10,14,0.1465497058816254,0.150102861225605,0.2890553376637399,0.23435284942388535,0.04285820736549789,0.0416038557887077,0.246197130298242,0.19455005973577505,0.1425056317821145,0.08389299362897874,16,16,100.0,13,81.25,16,100.0
pair_10,15,0.12900068378075952,0.13221938908100123,0.3344103852286935,0.2868591547012329,0.03837195795495059,0.03710304945707315,0.29603842727374285,0.25123905949294567,0.20540970144793394,0.15592433884739873,16,16,100.0,15,93.75,16,100.0
pair_10,16,0.12497657630592582,0.1281580179929733,0.38590343575924635,0.34564752876758575,0.04251408705022182,0.0400648936629295,0.3433893487090245,0.3052662704139948,0.2609268594533205,0.21817742288112638,16,16,100.0,15,93.75,16,100.0
pair_10,17,0.13034148048609492,0.1318000108003616,0.46388418413698673,0.43867209553718567,0.05237205373123285,0.049780232831835705,0.41151213040575385,0.3881920799612999,0.3335427036508918,0.30418819934129715,16,16,100.0,16,100.0,16,100.0
pair_10,18,0.13832810008898372,0.14383000880479804,0.5144958943128586,0.5072912275791168,0.06376245105639097,0.06204930692911145,0.4507334432564676,0.438502062112093,0.3761677942238748,0.3597835898399354,16,16,100.0,16,100.0,16,100.0
pair_10,19,0.15919801499694583,0.16227066516876215,0.5881867613643408,0.5891059935092926,0.08645579172298308,0.0834317915141582,0.5017309696413577,0.49986087903380394,0.4289887463673949,0.4184976145625115,16,16,100.0,16,100.0,16,100.0
pair_10,20,0.18833331577479837,0.19161273539066315,0.69306306168437,0.6922865509986877,0.12462477106600996,0.12144136801362035,0.56843829061836,0.5694325864315033,0.5047297459095716,0.5037743300199509,16,16,100.0,16,100.0,16,100.0
pair_10,21,0.3075596345588565,0.296366810798645,0.9087433069944382,0.9101023077964783,0.27616482414305205,0.25438318401575083,0.6325784828513861,0.6355967968702316,0.6011836724355817,0.5967996567487717,16,16,100.0,16,100.0,16,100.0
pair_10,22,0.28592312522232527,0.2799825668334961,0.8958718217909336,0.8961367607116699,0.2527495706453919,0.23965661227703094,0.6431222511455417,0.638900488615036,0.6099486965686083,0.5992133468389511,16,16,100.0,16,100.0,16,100.0
pair_10,23,0.2920528827235102,0.28789231181144714,0.895085658878088,0.8959871530532837,0.2586731351912021,0.24730861186981196,0.6364125236868858,0.6326594352722168,0.6030327761545777,0.5906469523906708,16,16,100.0,16,100.0,16,100.0
pair_10,24,0.38033621013164515,0.37683556973934174,0.9003533013164997,0.9008671939373016,0.34407174773514265,0.3357972353696823,0.556281553581357,0.5507635623216629,0.5200170911848545,0.5163381844758987,16,16,100.0,16,100.0,16,100.0
pair_11,0,0.874799333512783,0.8638051450252533,0.1496815418358892,0.11407007649540896,0.16151359723880884,0.12659997120499605,-0.011832055402919657,-0.008325111120939248,-0.7251177916768938,-0.7319799363613129,16,2,12.5,0,0.0,16,100.0
pair_11,1,0.8276837542653084,0.7997569739818573,0.18234801385551688,0.1648536995053291,0.2020015171729028,0.18330882489681238,-0.019653503317385915,-0.018893033266067505,-0.6453357404097915,-0.6672175154089928,16,1,6.25,0,0.0,16,100.0
pair_11,2,0.7819690629839897,0.7600552141666412,0.22824287414550776,0.22334036976099014,0.25265756621956825,0.24386680126190186,-0.02441469207406046,-0.021962724626064314,-0.5537261888384819,-0.5583573579788208,16,2,12.5,0,0.0,16,100.0
pair_11,3,0.7311549186706543,0.7177878618240356,0.23802806250751016,0.23878747224807734,0.2894559539854526,0.2764896750450134,-0.05142789147794247,-0.04907412081956865,-0.4931268561631441,-0.508177824318409,16,1,6.25,0,0.0,16,100.0
pair_11,4,0.7069936618208885,0.7019484043121338,0.29475573450326914,0.2921530604362488,0.31623511016368866,0.31670692563056946,-0.021479375660419492,-0.02490304410457614,-0.4122379273176193,-0.41948792338371277,16,3,18.75,0,0.0,16,100.0
pair_11,5,0.6674325317144394,0.6629247069358826,0.28774850256741047,0.2851599305868149,0.29809354990720743,0.3013258427381515,-0.01034504733979701,-0.013445109128951999,-0.3796840291470289,-0.38035546243190765,16,5,31.25,0,0.0,16,100.0
pair_11,6,0.6367937177419662,0.626793771982193,0.270856861025095,0.27091866731643677,0.2819135142490268,0.28369714319705963,-0.011056653223931788,-0.012393489480018588,-0.36593685671687126,-0.3521716445684433,16,4,25.0,0,0.0,16,100.0
pair_11,7,0.6162545457482338,0.599855899810791,0.28727114573121065,0.2868283838033676,0.27891794592142105,0.2824588418006897,0.008353199809789656,0.003734469413757352,-0.32898340001702314,-0.3089317083358765,16,10,62.5,0,0.0,16,100.0
pair_11,8,0.5800242554396391,0.5609102547168732,0.26835717726498837,0.26778893172740936,0.2477390272542834,0.2495189383625984,0.020618150010704987,0.017485707998275757,-0.31166707817465067,-0.2891942709684372,16,13,81.25,0,0.0,16,100.0
pair_11,9,0.5410800147801638,0.5193097293376923,0.26082504075020546,0.2604803144931793,0.2252936828881502,0.22468549758195874,0.0355313578620553,0.03862447291612625,-0.28025497402995825,-0.25300709903240204,16,15,93.75,0,0.0,16,100.0
