sample_id,pair_id,source_image_id,target_image_id,source_concept,target_concept,layer,R,T,B,G,tensor_shape,M,normalized_target_distance_reduction
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,10,0.3846118450164795,0.2274781167507171,0.1915069967508316,0.035971119999885504,"(1, 577, 1024)",-0.15713372826576238,0.044491566229175654
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,11,0.356352299451828,0.2100657522678375,0.16285140812397,0.04721434414386749,"(1, 577, 1024)",-0.1462865471839905,0.05639900084889503
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,12,0.2760778069496155,0.1911127567291259,0.1119702383875846,0.07914251834154129,"(1, 577, 1024)",-0.08496505022048959,0.08912147065638933
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,13,0.1674490869045257,0.1465965509414672,0.0501596815884113,0.0964368693530559,"(1, 577, 1024)",-0.0208525359630585,0.10152955974150119
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,14,0.1570089906454086,0.1869497597217559,0.0487742945551872,0.1381754651665687,"(1, 577, 1024)",0.029940769076347296,0.14526044068789645
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,15,0.1503926515579223,0.2208005487918853,0.0435317978262901,0.1772687509655952,"(1, 577, 1024)",0.07040789723396298,0.18533679484872237
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,16,0.157591626048088,0.2801678776741028,0.0488112829625606,0.23135659471154219,"(1, 577, 1024)",0.12257625162601479,0.24322890985515744
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,17,0.1902738809585571,0.3722923696041107,0.0683381706476211,0.3039541989564896,"(1, 577, 1024)",0.18201848864555362,0.32624949244488816
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,18,0.2026813626289367,0.4368318915367126,0.086093969643116,0.3507379218935966,"(1, 577, 1024)",0.23415052890777588,0.38377897753517615
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,19,0.2297871708869934,0.5155875086784363,0.1164315640926361,0.39915594458580017,"(1, 577, 1024)",0.28580033779144287,0.45175441806711275
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,20,0.3104751706123352,0.6577857136726379,0.2063945978879928,0.45139111578464514,"(1, 577, 1024)",0.34731054306030273,0.5687853366211552
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,21,0.4698534905910492,0.9194289445877076,0.4223004877567291,0.4971284568309785,"(1, 577, 1024)",0.44957545399665844,0.8605312040174206
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,22,0.4256519079208374,0.900993585586548,0.3778669834136963,0.5231266021728517,"(1, 577, 1024)",0.47534167766571056,0.8408597329286451
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,23,0.439832329750061,0.8973433971405029,0.3921056985855102,0.5052376985549927,"(1, 577, 1024)",0.45751106739044195,0.8311275453304485
pair_13_13,pair_13,000000025497,000000022555,access,cupcake,24,0.4763465821743011,0.8982886075973511,0.4310469627380371,0.46724164485931396,"(1, 577, 1024)",0.42194202542305,0.8212306012247932
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,0,0.8541665077209473,0.1151327416300773,0.1226086169481277,-0.007475875318050398,"(1, 577, 1024)",-0.7390337660908699,-0.008520570708190347
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,1,0.7795913219451904,0.1631270945072174,0.224672645330429,-0.06154555082321159,"(1, 577, 1024)",-0.616464227437973,-0.07938008436377311
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,2,0.6916153430938721,0.1876999139785766,0.2747419476509094,-0.08704203367233282,"(1, 577, 1024)",-0.5039154291152954,-0.12001525993459308
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,3,0.614195704460144,0.2093374133110046,0.3653906583786011,-0.15605324506759646,"(1, 577, 1024)",-0.4048582911491394,-0.2459044247109368
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,4,0.5939425230026245,0.2593597769737243,0.3371142745018005,-0.07775449752807617,"(1, 577, 1024)",-0.3345827460289002,-0.11729698579591358
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,5,0.5402631759643555,0.2532647848129272,0.2968350648880005,-0.0435702800750733,"(1, 577, 1024)",-0.2869983911514283,-0.06196310125750719
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,6,0.5223283767700195,0.2432464957237243,0.2845717370510101,-0.04132524132728577,"(1, 577, 1024)",-0.2790818810462952,-0.05776294209700835
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,7,0.5092318058013916,0.2475757896900177,0.2613199353218078,-0.013744145631790106,"(1, 577, 1024)",-0.2616560161113739,-0.018606357865874962
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,8,0.4760733246803283,0.2338957786560058,0.2443480789661407,-0.010452300310134888,"(1, 577, 1024)",-0.2421775460243225,-0.013832162691830888
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,9,0.4570767879486084,0.2200750559568405,0.226039171218872,-0.0059641152620315,"(1, 577, 1024)",-0.2370017319917679,-0.007705965263673725
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,10,0.4183854162693023,0.205912247300148,0.2134614288806915,-0.00754918158054349,"(1, 577, 1024)",-0.2124731689691543,-0.009597980134401279
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,11,0.3999693989753723,0.1998712718486786,0.1851944029331207,0.014676868915557889,"(1, 577, 1024)",-0.20009812712669373,0.018012724714203468
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,12,0.3089446723461151,0.1680060923099517,0.1219896897673606,0.046016402542591095,"(1, 577, 1024)",-0.1409385800361634,0.05240986581398856
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,13,0.1771470308303833,0.1112449020147323,0.0450590252876281,0.06618587672710421,"(1, 577, 1024)",-0.065902128815651,0.0693088667046038
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,14,0.1629595160484314,0.1462669968605041,0.0427307300269603,0.1035362668335438,"(1, 577, 1024)",-0.0166925191879273,0.10815793432547957
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,15,0.1534667313098907,0.2101442366838455,0.0399594381451606,0.1701847985386849,"(1, 577, 1024)",0.0566775053739548,0.17726834188118112
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,16,0.1613105684518814,0.2862112522125244,0.0470812208950519,0.2391300313174725,"(1, 577, 1024)",0.124900683760643,0.2509448198114861
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,17,0.1943504065275192,0.3796155750751495,0.0658023357391357,0.3138132393360138,"(1, 577, 1024)",0.18526516854763028,0.3359173880875653
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,18,0.2039204537868499,0.4329366087913513,0.0825686007738113,0.35036800801754003,"(1, 577, 1024)",0.22901615500450143,0.3819010427515991
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,19,0.2437830865383148,0.4989489912986755,0.1149376705288887,0.3840113207697868,"(1, 577, 1024)",0.2551659047603607,0.4338805392375713
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,20,0.3161571621894836,0.6148045063018799,0.1857940703630447,0.42901043593883514,"(1, 577, 1024)",0.2986473441123963,0.5269065482366676
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,21,0.4752435684204101,0.867279589176178,0.3943114876747131,0.4729681015014649,"(1, 577, 1024)",0.3920360207557679,0.7808767904243427
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,22,0.435533344745636,0.8527929782867432,0.3620237708091736,0.4907692074775696,"(1, 577, 1024)",0.4172596335411072,0.7692593940373514
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,23,0.4546758830547333,0.8546788692474365,0.3785759508609772,0.47610291838645935,"(1, 577, 1024)",0.40000298619270325,0.7661482027386862
pair_13_14,pair_13,000000076427,000000014452,access,cupcake,24,0.4969593286514282,0.862596333026886,0.4267657399177551,0.43583059310913086,"(1, 577, 1024)",0.36563700437545776,0.760301020819307
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,0,0.8593912720680237,-0.0133449807763099,-0.0356774851679801,0.0223325043916702,"(1, 577, 1024)",-0.8727362528443335,0.021563184206952236
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,1,0.7713761925697327,0.0842979475855827,0.129970520734787,-0.04567257314920428,"(1, 577, 1024)",-0.6870782449841499,-0.05249543174994167
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,2,0.6989176273345947,0.1518786400556564,0.2022226452827453,-0.0503440052270889,"(1, 577, 1024)",-0.5470389872789383,-0.06310533249584609
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,3,0.6271160840988159,0.2026615440845489,0.3204812407493591,-0.11781969666481018,"(1, 577, 1024)",-0.424454540014267,-0.17338696696871075
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,4,0.6157882809638977,0.2613198161125183,0.3148527443408966,-0.053532928228378296,"(1, 577, 1024)",-0.3544684648513794,-0.07813346369880773
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,5,0.556797206401825,0.2506091594696045,0.2958327531814575,-0.04522359371185303,"(1, 577, 1024)",-0.30618804693222046,-0.06422280206325293
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,6,0.5353955030441284,0.2408800423145294,0.2995548546314239,-0.058674812316894503,"(1, 577, 1024)",-0.294515460729599,-0.08376789061193317
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,7,0.5147630572319031,0.2536396384239197,0.282323956489563,-0.02868431806564331,"(1, 577, 1024)",-0.2611234188079834,-0.03996833714183489
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,8,0.4758793711662292,0.233499675989151,0.260627806186676,-0.027128130197525024,"(1, 577, 1024)",-0.2423796951770782,-0.036690763359129394
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,9,0.4383014440536499,0.2210708409547805,0.2322363257408142,-0.011165484786033714,"(1, 577, 1024)",-0.2172306030988694,-0.014542866718469424
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,10,0.3844383358955383,0.2133699506521225,0.2104534059762954,0.0029165446758271096,"(1, 577, 1024)",-0.17106838524341578,0.0036939487775683394
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,11,0.3626856505870819,0.2028822153806686,0.1800146847963333,0.0228675305843353,"(1, 577, 1024)",-0.1598034352064133,0.027887731841460473
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,12,0.2522614598274231,0.3699520826339721,0.1212962418794632,0.24865584075450892,"(1, 577, 1024)",0.11769062280654902,0.28298028596845876
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,13,0.0882637202739715,0.6826463341712952,0.0444766171276569,0.6381697170436382,"(1, 577, 1024)",0.5943826138973236,0.6678745161895185
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,14,0.0795037969946861,0.6879947185516357,0.0408823378384113,0.6471123807132244,"(1, 577, 1024)",0.6084909215569496,0.6746955105120369
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,15,0.0820889919996261,0.6962971687316895,0.0359339006245136,0.6603632681071758,"(1, 577, 1024)",0.6142081767320633,0.6849771696514932
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,16,0.0895019024610519,0.7056465744972229,0.0392256490886211,0.6664209254086018,"(1, 577, 1024)",0.616144672036171,0.693628972064505
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,17,0.1190337538719177,0.706331729888916,0.0574793368577957,0.6488523930311203,"(1, 577, 1024)",0.5872979760169983,0.6884224594800461
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,18,0.1366850882768631,0.7059232592582703,0.0724452957510948,0.6334779635071754,"(1, 577, 1024)",0.5692381709814072,0.6829548280067635
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,19,0.1723584979772567,0.7121358513832092,0.1032705157995224,0.6088653355836868,"(1, 577, 1024)",0.5397773534059526,0.6789844053433238
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,20,0.234612375497818,0.7507222890853882,0.1663847267627716,0.5843375623226166,"(1, 577, 1024)",0.5161099135875702,0.7009679177942881
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,21,0.409712016582489,0.9112235903739928,0.3687814474105835,0.5424421429634093,"(1, 577, 1024)",0.5015115737915038,0.8593570970596093
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,22,0.3783174157142639,0.8918371200561523,0.3378637433052063,0.553973376750946,"(1, 577, 1024)",0.5135197043418884,0.8366455863876603
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,23,0.3814174830913543,0.8862745761871338,0.3398478627204895,0.5464267134666443,"(1, 577, 1024)",0.5048570930957794,0.8277284622882096
pair_13_15,pair_13,000000008039,000000067053,access,cupcake,24,0.4274629354476928,0.8889110088348389,0.388615995645523,0.5002950131893158,"(1, 577, 1024)",0.46144807338714605,0.8182991534388387
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,0,0.7435191869735718,0.0942123010754585,0.1072978600859642,-0.013085559010505704,"(1, 577, 1024)",-0.6493068858981133,-0.014658370833261136
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,1,0.6980398893356323,0.1220626384019851,0.147963672876358,-0.025901034474372905,"(1, 577, 1024)",-0.5759772509336473,-0.030398979069133417
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,2,0.657256543636322,0.1937616169452667,0.2006014734506607,-0.00683985650539401,"(1, 577, 1024)",-0.4634949266910553,-0.00855625358095009
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,3,0.6099714040756226,0.2123358696699142,0.2329824864864349,-0.02064661681652072,"(1, 577, 1024)",-0.39763553440570837,-0.026918051351842533
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,4,0.5886510014533997,0.2875038087368011,0.2670235335826874,0.020480275154113714,"(1, 577, 1024)",-0.30114719271659857,0.027941245172875006
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,5,0.5382248163223267,0.2890944182872772,0.2532055079936981,0.0358889102935791,"(1, 577, 1024)",-0.24913039803504944,0.048057277708572405
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,6,0.5086758732795715,0.2709618210792541,0.2454978227615356,0.025463998317718506,"(1, 577, 1024)",-0.23771405220031744,0.03374940336278245
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,7,0.4865517020225525,0.303224116563797,0.2423020601272583,0.060922056436538696,"(1, 577, 1024)",-0.1833275854587555,0.0804041468646078
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,8,0.4363588094711303,0.2942093014717102,0.2114407122135162,0.082768589258194,"(1, 577, 1024)",-0.1421495079994201,0.1049617835210953
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,9,0.3876210749149322,0.2963066101074219,0.1955796182155609,0.10072699189186096,"(1, 577, 1024)",-0.09131446480751032,0.12521685697274243
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,10,0.3164332807064056,0.312277615070343,0.1660459041595459,0.14623171091079712,"(1, 577, 1024)",-0.0041556656360625666,0.17534743415754275
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,11,0.2534713447093963,0.3356476426124573,0.1367058902978897,0.19894175231456757,"(1, 577, 1024)",0.08217629790306097,0.23044493189373752
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,12,0.1872119605541229,0.3326035141944885,0.0953271985054016,0.23727631568908691,"(1, 577, 1024)",0.14539155364036563,0.2622785998397274
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,13,0.0991401225328445,0.2536506950855255,0.0395791418850421,0.2140715532004834,"(1, 577, 1024)",0.15451057255268102,0.22289348611258505
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,14,0.0909368321299552,0.3233075439929962,0.0390089601278305,0.2842985838651657,"(1, 577, 1024)",0.23237071186304104,0.29583895381894815
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,15,0.0857576727867126,0.3776359260082245,0.0359935313463211,0.3416423946619034,"(1, 577, 1024)",0.2918782532215119,0.3543984462459443
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,16,0.0905431285500526,0.4414967596530914,0.0429889559745788,0.3985078036785126,"(1, 577, 1024)",0.3509536311030388,0.4164087824966908
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,17,0.1017523184418678,0.5210857391357422,0.0498456805944442,0.47124005854129797,"(1, 577, 1024)",0.41933342069387436,0.49596160214913243
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,18,0.1188503205776214,0.5829852223396301,0.0653305426239967,0.5176546797156334,"(1, 577, 1024)",0.4641349017620087,0.5538371620368342
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,19,0.1541880220174789,0.6410846710205078,0.0927519798278808,0.548332691192627,"(1, 577, 1024)",0.4868966490030289,0.6043911686779979
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,20,0.2109959125518798,0.7348876595497131,0.1490411013364792,0.585846558213234,"(1, 577, 1024)",0.5238917469978334,0.6884545882689976
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,21,0.3540206551551819,0.9119441509246826,0.3184670805931091,0.5934770703315735,"(1, 577, 1024)",0.5579234957695007,0.8707973649285369
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,22,0.3219510912895202,0.9048405885696412,0.2851024866104126,0.6197381019592286,"(1, 577, 1024)",0.5828894972801211,0.866890834492942
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,23,0.3450298011302948,0.907983660697937,0.3073979914188385,0.6005856692790985,"(1, 577, 1024)",0.5629538595676422,0.8671439901097541
pair_14_00,pair_14,000000044709,000000080591,coffee,angel,24,0.4075349271297455,0.9133513569831848,0.3705734312534332,0.5427779257297516,"(1, 577, 1024)",0.5058164298534393,0.8623371695456606
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,0,0.7624319791793823,0.1382272839546203,0.1654759496450424,-0.027248665690422086,"(1, 577, 1024)",-0.624204695224762,-0.03265174404360438
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,1,0.7145297527313232,0.1845350563526153,0.2511992752552032,-0.06666421890258789,"(1, 577, 1024)",-0.5299946963787079,-0.08902798394767596
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,2,0.6603638529777527,0.2220566868782043,0.2984753251075744,-0.07641863822937012,"(1, 577, 1024)",-0.4383071660995484,-0.10893221716126869
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,3,0.6034557223320007,0.2414617389440536,0.365429937839508,-0.1239681988954544,"(1, 577, 1024)",-0.36199398338794714,-0.19535778046853566
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,4,0.5822719931602478,0.298566073179245,0.3675373792648315,-0.06897130608558649,"(1, 577, 1024)",-0.2837059199810028,-0.10905198793474136
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,5,0.5393532514572144,0.2876113653182983,0.3372907042503357,-0.04967933893203741,"(1, 577, 1024)",-0.25174188613891607,-0.07496399892178904
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,6,0.5136688351631165,0.271066814661026,0.3126882910728454,-0.0416214764118194,"(1, 577, 1024)",-0.24260202050209045,-0.06055691452832604
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,7,0.4949352443218231,0.2856898009777069,0.2908067405223846,-0.005116939544677679,"(1, 577, 1024)",-0.2092454433441162,-0.007215155356167323
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,8,0.4528461992740631,0.2746038138866424,0.2553054392337799,0.019298374652862493,"(1, 577, 1024)",-0.1782423853874207,0.02591448315804307
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,9,0.4253857433795929,0.2759453058242798,0.2282603979110717,0.04768490791320809,"(1, 577, 1024)",-0.1494404375553131,0.06178885699805426
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,10,0.3653638958930969,0.2778089940547943,0.1912469416856765,0.08656205236911782,"(1, 577, 1024)",-0.08755490183830261,0.10703149926819232
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,11,0.3069890141487121,0.2853023707866668,0.1622927784919738,0.12300959229469302,"(1, 577, 1024)",-0.021686643362045288,0.14684079250654333
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,12,0.213366150856018,0.2727327048778534,0.1035699844360351,0.1691627204418183,"(1, 577, 1024)",0.05936655402183538,0.18870711322109637
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,13,0.1048631966114044,0.1994698345661163,0.0351204238831996,0.1643494106829167,"(1, 577, 1024)",0.0946066379547119,0.17033152607950103
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,14,0.0973732024431228,0.261644035577774,0.0332943275570869,0.2283497080206871,"(1, 577, 1024)",0.16427083313465118,0.23621430444660171
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,15,0.0906854793429374,0.3120148181915283,0.0310605280101299,0.2809542901813984,"(1, 577, 1024)",0.2213293388485909,0.2899606201452547
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,16,0.0966637209057807,0.3702040612697601,0.0367564558982849,0.33344760537147516,"(1, 577, 1024)",0.2735403403639794,0.34617164829527713
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,17,0.108103796839714,0.4517021179199219,0.0457111336290836,0.4059909842908383,"(1, 577, 1024)",0.3435983210802079,0.4254382489390129
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,18,0.1214333325624466,0.5227676630020142,0.0590968839824199,0.46367077901959425,"(1, 577, 1024)",0.40133433043956757,0.4927933292240589
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,19,0.1469459682703018,0.6064584851264954,0.0849005952477455,0.5215578898787498,"(1, 577, 1024)",0.45951251685619354,0.5699467043364012
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,20,0.1890134364366531,0.7228220105171204,0.1317772567272186,0.5910447537899017,"(1, 577, 1024)",0.5338085740804672,0.6807524432750377
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,21,0.3230445086956024,0.9004697799682617,0.287514716386795,0.6129550635814667,"(1, 577, 1024)",0.5774252712726593,0.8603055777840158
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,22,0.2958101630210876,0.8962106704711914,0.2605401277542114,0.63567054271698,"(1, 577, 1024)",0.6004005074501038,0.8596417014305408
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,23,0.3025522232055664,0.902720034122467,0.2668272852897644,0.6358927488327026,"(1, 577, 1024)",0.6001678109169006,0.8673164400069362
pair_14_01,pair_14,000000028879,000000096034,coffee,angel,24,0.3802260756492615,0.9070817232131958,0.3429135382175445,0.5641681849956512,"(1, 577, 1024)",0.5268556475639343,0.8585904866541489
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,0,0.8107913136482239,0.2252788692712783,0.260525107383728,-0.03524623811244973,"(1, 577, 1024)",-0.5855124443769456,-0.047663874006253375
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,1,0.7760357856750488,0.2172947973012924,0.2997455596923828,-0.08245076239109042,"(1, 577, 1024)",-0.5587409883737564,-0.11774400510030374
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,2,0.727120041847229,0.239295095205307,0.3383854031562805,-0.09909030795097351,"(1, 577, 1024)",-0.487824946641922,-0.1497704379916813
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,3,0.689655065536499,0.2319580614566803,0.3679803013801574,-0.13602223992347712,"(1, 577, 1024)",-0.4576970040798187,-0.2152183550932231
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,4,0.6789449453353882,0.2684197425842285,0.345057725906372,-0.0766379833221435,"(1, 577, 1024)",-0.41052520275115967,-0.11701486734567944
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,5,0.6332172155380249,0.2489992082118988,0.3124158978462219,-0.06341668963432312,"(1, 577, 1024)",-0.3842180073261261,-0.0922311749728908
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,6,0.6090025901794434,0.2387359291315078,0.2983523905277252,-0.05961646139621743,"(1, 577, 1024)",-0.3702666610479356,-0.08496638567764285
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,7,0.594033420085907,0.2534955739974975,0.2812018394470215,-0.02770626544952398,"(1, 577, 1024)",-0.3405378460884095,-0.0385452648184426
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,8,0.5593351721763611,0.2300750166177749,0.2514514327049255,-0.021376416087150574,"(1, 577, 1024)",-0.3292601555585862,-0.02855715316428371
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,9,0.5227055549621582,0.2252190709114074,0.2311634570360183,-0.005944386124610901,"(1, 577, 1024)",-0.29748648405075084,-0.007731664394741682
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,10,0.4661115407943725,0.2198091149330139,0.2070873975753784,0.012721717357635498,"(1, 577, 1024)",-0.24630242586135861,0.01604428699800479
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,11,0.4074659049510956,0.2497874051332473,0.1802940666675567,0.06949333846569059,"(1, 577, 1024)",-0.1576784998178483,0.08477837678101396
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,12,0.3102678060531616,0.2286290824413299,0.125360369682312,0.10326871275901789,"(1, 577, 1024)",-0.08163872361183172,0.11807001327107539
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,13,0.1773326694965362,0.1622592508792877,0.0463387258350849,0.11592052504420279,"(1, 577, 1024)",-0.015073418617248507,0.1215531428029412
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,14,0.1432666480541229,0.2269130945205688,0.0476537011563777,0.17925939336419108,"(1, 577, 1024)",0.0836464464664459,0.18822921198082582
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,15,0.1227456480264663,0.2631707489490509,0.0395489372313022,0.2236218117177487,"(1, 577, 1024)",0.1404251009225846,0.2328299903933812
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,16,0.118282675743103,0.3202319145202636,0.0398748442530632,0.2803570702672004,"(1, 577, 1024)",0.20194923877716062,0.29200054658404867
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,17,0.1272497475147247,0.4173370599746704,0.0495968163013458,0.3677402436733246,"(1, 577, 1024)",0.2900873124599457,0.3869307784115384
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,18,0.1377962976694107,0.4743381142616272,0.0640425384044647,0.4102955758571625,"(1, 577, 1024)",0.3365418165922165,0.4383698968089082
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,19,0.1619297564029693,0.5712571144104004,0.0922929644584655,0.47896414995193487,"(1, 577, 1024)",0.4093273580074311,0.5276638069310399
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,20,0.2090554237365722,0.7083015441894531,0.1439277231693267,0.5643738210201265,"(1, 577, 1024)",0.4992461204528809,0.6592595465298039
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,21,0.3783787786960602,0.9312868118286132,0.3470417857170105,0.5842450261116027,"(1, 577, 1024)",0.552908033132553,0.8947663316452179
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,22,0.3472543954849243,0.9216992259025574,0.3145484030246734,0.6071508228778839,"(1, 577, 1024)",0.5744448304176331,0.8857676100793137
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,23,0.3591856956481933,0.919583797454834,0.3250229954719543,0.5945608019828796,"(1, 577, 1024)",0.5603981018066406,0.8808608263604562
pair_14_02,pair_14,000000049750,000000096481,coffee,angel,24,0.4157724976539612,0.920802116394043,0.3823617398738861,0.5384403765201569,"(1, 577, 1024)",0.5050296187400818,0.8717730284555464
pair_14_03,pair_14,000000040757,000000026329,coffee,angel,0,0.5909227728843689,0.122914507985115,0.1706553995609283,-0.04774089157581329,"(1, 577, 1024)",-0.4680082648992539,-0.05756460167527263
pair_14_03,pair_14,000000040757,000000026329,coffee,angel,1,0.627461850643158,0.1558961272239685,0.2286617457866668,-0.07276561856269828,"(1, 577, 1024)",-0.47156572341918945,-0.09433684659774841
